Title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
The Bounty Hunter,2010,tt1038919,https://m.media-amazon.com/images/M/MV5BMTUwNjY4MjY0MV5BMl5BanBnXkFtZTcwNTA2OTYwMw@@._V1_.jpg,27573,"['Gerard Butler', 'Jennifer Aniston', 'Peter Greene', 'Jeff Garlin', 'Jason Sudeikis', 'Gio Perez']",Andy Tennant,"['Comedy', 'Action', 'Romance']",['Original Film']
Diary of a Wimpy Kid,2010,tt1196141,https://m.media-amazon.com/images/M/MV5BMTg3NzQ2NDgyNF5BMl5BanBnXkFtZTcwMDc1NzIyMw@@._V1_.jpg,33217,"['Zachary Gordon', 'Robert Capron', 'Steve Zahn', 'Devon Bostick', 'Rachael Harris', 'Chloë Grace Moretz']",Thor Freudenthal,"['Comedy', 'Family']","['Dayday Films', 'Color Force', 'Dune Entertainment']"
Repo Men,2010,tt1053424,https://m.media-amazon.com/images/M/MV5BMjA4MTUxODM0MV5BMl5BanBnXkFtZTcwMDg3MTgwMw@@._V1_.jpg,31867,"['Jude Law', 'Forest Whitaker', 'Alice Braga', 'Liev Schreiber', 'Carice van Houten', 'Chandler Canterbury']",Miguel Sapochnik,"['Action', 'Science Fiction', 'Thriller', 'Crime']","['Relativity Media', 'Stuber Productions', 'Universal Pictures', 'dentsu']"
Greenberg,2010,tt1234654,https://m.media-amazon.com/images/M/MV5BMTU4MzY4OTY0NF5BMl5BanBnXkFtZTcwOTc3OTQwMw@@._V1_.jpg,27583,"['Ben Stiller', 'Greta Gerwig', 'Rhys Ifans', 'Jennifer Jason Leigh', 'Mark Duplass', 'Merritt Wever']",Noah Baumbach,"['Comedy', 'Drama', 'Romance']","['Scott Rudin Productions', 'Twins Financing']"
The Killing Jar,2010,tt1270296,https://m.media-amazon.com/images/M/MV5BMTMzNzA0MjQ2OV5BMl5BanBnXkFtZTcwOTI4MTIyMw@@._V1_.jpg,43754,"['Michael Madsen', 'Harold Perrineau', 'Danny Trejo', 'Kevin Gage', 'Lew Temple', 'Lindsey Axelsson']",Mark Young,"['Drama', 'Thriller', 'Mystery']",[]
The Runaways,2010,tt1017451,https://m.media-amazon.com/images/M/MV5BMTI3Nzc2ODI4NV5BMl5BanBnXkFtZTcwMzkxNDMyMw@@._V1_.jpg,27586,"['Kristen Stewart', 'Dakota Fanning', 'Scout Taylor-Compton', 'Riley Keough', 'Stella Maeve', 'Alia Shawkat']",Floria Sigismondi,"['Music', 'Drama', 'History']","['The Linson Company', 'River Road Entertainment', 'Road Rebel']"
Hot Tub Time Machine,2010,tt1231587,https://m.media-amazon.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_.jpg,23048,"['John Cusack', 'Craig Robinson', 'Rob Corddry', 'Clark Duke', 'Sebastian Stan', 'Crispin Glover']",Steve Pink,"['Science Fiction', 'Comedy', 'Adventure']","['United Artists', 'New Crime Productions', 'Metro-Goldwyn-Mayer']"
How to Train Your Dragon,2010,tt0892769,https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_.jpg,10191,"['Jay Baruchel', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera', 'Jonah Hill', 'Christopher Mintz-Plasse']",Chris Sanders,"['Fantasy', 'Adventure', 'Animation', 'Family']","['DreamWorks Animation', 'Paramount']"
The Last Song,2010,tt1294226,https://m.media-amazon.com/images/M/MV5BMjE2MTcyMjMyNF5BMl5BanBnXkFtZTgwODg2ODU1MDE@._V1_.jpg,35690,"['Miley Cyrus', 'Greg Kinnear', 'Bobby Coleman', 'Liam Hemsworth', 'Hallock Beals', 'Kelly Preston']",Julie Anne Robinson,"['Drama', 'Family', 'Romance']","['Touchstone Pictures', 'HopeTown Entertainment']"
Clash of the Titans,2010,tt0800320,https://m.media-amazon.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_.jpg,18823,"['Sam Worthington', 'Gemma Arterton', 'Mads Mikkelsen', 'Alexa Davalos', 'Jason Flemyng', 'Ralph Fiennes']",Louis Leterrier,"['Adventure', 'Fantasy', 'Action']","['The Zanuck Company', 'Legendary Pictures', 'Thunder Road', 'Moving Picture Company', 'Warner Bros. Pictures']"
Date Night,2010,tt1279935,https://m.media-amazon.com/images/M/MV5BYzI1Yzc1OTAtNDE2Zi00MTM1LTkwOTctNzU5Mjg2ZWJmMDE4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,35056,"['Steve Carell', 'Tina Fey', 'Mark Wahlberg', 'Taraji P. Henson', 'Jimmi Simpson', 'Common']",Shawn Levy,"['Comedy', 'Action', 'Adventure']","['Dune Entertainment', '21 Laps Entertainment', 'TSG Entertainment']"
Letters to God,2010,tt1462054,https://m.media-amazon.com/images/M/MV5BNzgyMDQ2MTc1Nl5BMl5BanBnXkFtZTcwOTM0NTYxMw@@._V1_.jpg,35691,"['Robyn Lively', 'Jeffrey Johnson', 'Bailee Madison', 'Maree Cheatham', 'Tanner Maguire', 'Michael Bolten']",David Nixon,"['Drama', 'Family']",['Mercy Creek Entretainment']
Death at a Funeral,2010,tt1321509,https://m.media-amazon.com/images/M/MV5BMTYzMDQxODE0NF5BMl5BanBnXkFtZTcwODE0MDk0Mw@@._V1_.jpg,34803,"['Chris Rock', 'Martin Lawrence', 'Zoe Saldaña', 'Tracy Morgan', 'Regina Hall', 'James Marsden']",Neil LaBute,['Comedy'],"['Parabolic Pictures', 'Screen Gems']"
Kick-Ass,2010,tt1250777,https://m.media-amazon.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_.jpg,23483,"['Aaron Taylor-Johnson', 'Chloë Grace Moretz', 'Nicolas Cage', 'Lyndsy Fonseca', 'Mark Strong', 'Deborah Twiss']",Matthew Vaughn,"['Action', 'Crime']","['Marv Films', 'Lionsgate', 'Plan B Entertainment', 'Mandate International']"
Exit Through the Gift Shop,2010,tt1587707,https://m.media-amazon.com/images/M/MV5BMjE2NTg1NDM4Ml5BMl5BanBnXkFtZTcwMzMxOTkyMw@@._V1_.jpg,39452,"['Banksy', 'Shepard Fairey', 'Thierry Guetta', 'Rhys Ifans', 'INVADER', 'Debora Guetta']",Banksy,['Documentary'],"['Oscilloscope', 'Paranoid Pictures', 'KEO Films']"
The Back-Up Plan,2010,tt1212436,https://m.media-amazon.com/images/M/MV5BNjAzODM4NTc1OF5BMl5BanBnXkFtZTcwNDU2ODUzMw@@._V1_.jpg,34806,"['Jennifer Lopez', ""Alex O'Loughlin"", 'Danneel Ackles', 'Eric Christian Olsen', 'Anthony Anderson', 'Noureen DeWulf']",Alan Poul,"['Comedy', 'Romance']","['Escape Artists', 'CBS Films']"
The Losers,2010,tt0480255,https://m.media-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_.jpg,34813,"['Jeffrey Dean Morgan', 'Zoe Saldaña', 'Chris Evans', 'Idris Elba', 'Columbus Short', 'Óscar Jaenada']",Sylvain White,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']","['Dark Castle Entertainment', 'Weed Road Pictures', 'Warner Bros. Pictures', 'DC Vertigo']"
Behind the Burly Q,2010,tt1510907,https://m.media-amazon.com/images/M/MV5BMjE2MTQwOTAwOF5BMl5BanBnXkFtZTcwNjkzODU2Mw@@._V1_.jpg,91911,"['Bud Abbott', 'Alan Alda', 'Joan Arline', 'Beverly Arlynne', 'Al Baker Jr.', 'Nat Bodian']",Leslie Zemeckis,['Documentary'],['Mistress Inc.']
Furry Vengeance,2010,tt0492389,https://m.media-amazon.com/images/M/MV5BMjM5Mzg5NjA0Nl5BMl5BanBnXkFtZTcwMjg3MDEyMw@@._V1_.jpg,35169,"['Brendan Fraser', 'Brooke Shields', 'Ken Jeong', 'Matt Prokop', 'Angela Kinsey', 'Skyler Samuels']",Roger Kumble,"['Family', 'Comedy', 'Fantasy']","['Furry Vengeance Productions', 'Imagenation Abu Dhabi FZ', 'Robert Simonds Productions', 'Participant', 'Summit Entertainment']"
A Nightmare on Elm Street,2010,tt1179056,https://m.media-amazon.com/images/M/MV5BODIxMTQ0NTIxM15BMl5BanBnXkFtZTcwMzY1NDAyMw@@._V1_.jpg,23437,"['Jackie Earle Haley', 'Kyle Gallner', 'Rooney Mara', 'Katie Cassidy', 'Thomas Dekker', 'Kellan Lutz']",Samuel Bayer,"['Horror', 'Mystery', 'Thriller']","['Platinum Dunes', 'New Line Cinema', 'Warner Bros. Pictures']"
Please Give,2010,tt0878835,https://m.media-amazon.com/images/M/MV5BNTczOTAxOTMyM15BMl5BanBnXkFtZTcwMTgyNTIyMw@@._V1_.jpg,40247,"['Catherine Keener', 'Amanda Peet', 'Oliver Platt', 'Rebecca Hall', 'Ann Morgan Guilbert', 'Lois Smith']",Nicole Holofcener,"['Comedy', 'Drama']",['Likely Story']
The Infidel,2010,tt1424003,https://m.media-amazon.com/images/M/MV5BMjE3MjE1NjgxN15BMl5BanBnXkFtZTcwMzU0MDI0NA@@._V1_.jpg,42171,"['Archie Panjabi', 'Omid Djalili', 'Igal Naor', 'Stewart Scudamore', 'James Floyd', 'Leah Fatania']",Josh Appignanesi,"['Comedy', 'Drama']","['The Salt Company International', 'Slingshot Productions', 'Ombadsman']"
Sex & Drugs & Rock & Roll,2010,tt1393020,https://m.media-amazon.com/images/M/MV5BMjA4NjI1MzAyMF5BMl5BanBnXkFtZTcwMTEyNzUyNA@@._V1_.jpg,37234,"['Andy Serkis', 'Tom Hughes', 'Olivia Williams', 'Naomie Harris', 'Bill Milner', 'Ray Winstone']",Mat Whitecross,['Drama'],"['Prescience Film Fund', 'UK Film Council']"
Iron Man 2,2010,tt1228705,https://m.media-amazon.com/images/M/MV5BMTM0MDgwNjMyMl5BMl5BanBnXkFtZTcwNTg3NzAzMw@@._V1_.jpg,10138,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Scarlett Johansson', 'Sam Rockwell', 'Mickey Rourke']",Jon Favreau,"['Adventure', 'Action', 'Science Fiction']","['Marvel Studios', 'Fairview Entertainment']"
Casino Jack and the United States of Money,2010,tt1540814,https://m.media-amazon.com/images/M/MV5BMjA3MTc2MzM4NV5BMl5BanBnXkFtZTcwMzE5MjYxMw@@._V1_.jpg,44999,"['Jack Abramoff', 'Tom DeLay', 'Bob Ney', 'Ralph Reed', 'Neil Volz', 'William Branner']",Alex Gibney,['Documentary'],"['Magnolia Pictures', 'Participant']"
Multiple Sarcasms,2010,tt0984210,https://m.media-amazon.com/images/M/MV5BNzc0Mjk4NTkyMl5BMl5BanBnXkFtZTcwOTQ5ODE0Mw@@._V1_.jpg,39042,"['Timothy Hutton', 'Mira Sorvino', 'Dana Delany', 'Mario Van Peebles', 'Stockard Channing', 'Aileen Quinn']",Brooks Branch,"['Drama', 'Romance']",['Multiple Avenue Releasing']
The Oath,2010,tt1522857,https://m.media-amazon.com/images/M/MV5BMTY5NjkwNzU3Ml5BMl5BanBnXkFtZTcwNDI3MjUzMw@@._V1_.jpg,52918,"['Osama Ben Laden', 'Salim Hamdan', 'Abu Jandal']",Laura Poitras,['Documentary'],"['ITVS', 'American Documentary POV', 'Praxis Films']"
Just Wright,2010,tt1407061,https://m.media-amazon.com/images/M/MV5BMTQ5MTcxODQwNF5BMl5BanBnXkFtZTcwNDk1MjQyMw@@._V1_.jpg,38093,"['Queen Latifah', 'Common', 'Paula Patton', 'James Pickens Jr.', 'Phylicia Rashād', 'Pam Grier']",Sanaa Hamri,"['Comedy', 'Drama', 'Romance']","['Dune Entertainment', 'Flavor Unit Entertainment', 'Fox Searchlight Pictures']"
Letters to Juliet,2010,tt0892318,https://m.media-amazon.com/images/M/MV5BMjg0OTU0NDYwNF5BMl5BanBnXkFtZTcwNzUwNTMyMw@@._V1_.jpg,37056,"['Amanda Seyfried', 'Gael García Bernal', 'Vanessa Redgrave', 'Franco Nero', 'Luisa Ranieri', 'Milena Vukotić']",Gary Winick,"['Comedy', 'Drama', 'Romance']","['Summit Entertainment', 'Applehead Pictures']"
Robin Hood,2010,tt0955308,https://m.media-amazon.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_.jpg,20662,"['Russell Crowe', 'Cate Blanchett', 'Max von Sydow', 'William Hurt', 'Mark Strong', 'Oscar Isaac']",Ridley Scott,"['Action', 'Adventure', 'Drama']","['Scott Free Productions', 'Imagine Entertainment', 'Relativity Media']"
MacGruber,2010,tt1470023,https://m.media-amazon.com/images/M/MV5BMjE4MDY1ODY5Nl5BMl5BanBnXkFtZTcwNjgzMTEzMw@@._V1_.jpg,37931,"['Will Forte', 'Kristen Wiig', 'Ryan Phillippe', 'Val Kilmer', 'Powers Boothe', 'Maya Rudolph']",Jorma Taccone,"['Action', 'Comedy']","['Relativity Media', 'Michaels-Goldwyn', 'Rogue Pictures', 'Mandate International']"
Shrek Forever After,2010,tt0892791,https://m.media-amazon.com/images/M/MV5BMTY0OTU1NzkxMl5BMl5BanBnXkFtZTcwMzI2NDUzMw@@._V1_.jpg,10192,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas', 'Walt Dohrn', 'Julie Andrews']",Mike Mitchell,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']","['DreamWorks Animation', 'Paramount']"
Holy Rollers,2010,tt1143896,https://m.media-amazon.com/images/M/MV5BMTMzNjE4NDU1NF5BMl5BanBnXkFtZTcwMTAwNzQ0Mw@@._V1_.jpg,45022,"['Jesse Eisenberg', 'Justin Bartha', 'Danny A. Abeckaser', 'Ari Graynor', 'Jason Fuchs', 'Charlie Hewson']",Kevin Asch,"['Crime', 'Drama']","['Safehouse Pictures', 'DeerJen', 'Lookbook Films']"
Sex and the City 2,2010,tt1261945,https://m.media-amazon.com/images/M/MV5BMTM3OTUyNTI3MF5BMl5BanBnXkFtZTcwODcyMzM0Mw@@._V1_.jpg,37786,"['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon', 'Chris Noth', 'David Eigenberg']",Michael Patrick King,"['Comedy', 'Drama', 'Romance']","['Village Roadshow Pictures', 'New Line Cinema', 'Darren Star Productions', 'HBO']"
Prince of Persia: The Sands of Time,2010,tt0473075,https://m.media-amazon.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_.jpg,9543,"['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley', 'Alfred Molina', 'Steve Toussaint', 'Toby Kebbell']",Mike Newell,"['Adventure', 'Fantasy', 'Action']","['Walt Disney Pictures', 'Jerry Bruckheimer Films']"
Get Him to the Greek,2010,tt1226229,https://m.media-amazon.com/images/M/MV5BMjIyMzQ0MjExNV5BMl5BanBnXkFtZTcwMzkyMzgxMw@@._V1_.jpg,32823,"['Jonah Hill', 'Russell Brand', 'Rose Byrne', 'Elisabeth Moss', 'Tyler McKinney', 'Zöe Salmon']",Nicholas Stoller,"['Adventure', 'Comedy', 'Music']","['Apatow Productions', 'Universal Pictures', 'Relativity Media', 'Spyglass Entertainment']"
